AGEHEAT,ATHOME,CENCDD65,CENH2O,CENHDD65,CENMENBER,CENPDPI,CENPRICES,CENTOTSQFT,CENYEARMADE,CRAWL,DIVISION GROUP,DRAFTY,EDUCATION,HOUSING TYPING,INCOME,KONWRENT,OTHHEAT,RACE,SIZEHEAT,THERMAC,THERMHEAT,TOTKWH,TYPEAC,UR,USEAC,WALLTYPE
5,0,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,2,5,3,2,1,1,1,-2,3,-2,5402,2,0,-2,1
41,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,4,6,2,2,1,0,1,3,2,1,12410,1,0,1,2
41,0,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,3,4,4,1,2,0,1,-2,1,0,5852,1,0,3,1
42,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,0,1,3,7,4,0,1,0,1,-2,3,-2,5785,2,0,-2,2
3,1,1644.843648208469,1.0407166123778502,3423.630293159609,2.519543973941368,11.62214983713355,1529.5325732899023,2080.6514657980456,1978.4967426710098,1,6,4,6,2,0,1,0,1,1,1,-2,17144,1,1,1,3
2,0,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,2,6,4,2,2,0,1,-2,0,-2,6548,-2,0,-2,2
5,0,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,-2,1,2,5,5,2,2,0,1,-2,0,1,5983,-2,0,-2,3
2,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,4,4,4,2,1,0,1,-2,3,-2,7767,2,0,-2,4
2,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,2,4,0,2,0,1,-2,2,0,13644,1,1,2,3
5,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,-2,4,2,2,5,1,2,0,2,3,3,-2,4693,2,0,-2,3
5,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,-2,1,4,2,5,0,2,1,2,-2,0,-2,4010,-2,0,-2,1
3,0,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,-2,8,2,2,5,0,2,0,1,-2,1,-2,1781,1,0,1,1
5,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,4,1,2,2,1,0,1,-2,0,-2,35091,-2,1,-2,2
1,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,2,2,2,0,1,0,6,-2,0,-2,3149,-2,0,-2,3
2,1,1644.843648208469,1.0407166123778502,3423.630293159609,2.519543973941368,11.62214983713355,1529.5325732899023,2080.6514657980456,1978.4967426710098,1,6,3,4,2,2,1,0,1,3,1,-2,18212,1,0,3,3
41,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,-2,1,4,5,5,2,2,0,1,-2,1,-2,4501,1,0,3,3
2,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,5,2,0,2,0,4,-2,2,0,10114,1,1,3,7
5,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,-2,10,4,5,5,2,2,0,1,-2,1,-2,8936,1,0,3,4
2,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,1,10,2,7,2,2,1,0,3,3,0,0,8604,-2,1,-2,2
5,1,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,4,3,2,1,1,0,1,-2,1,-2,23981,1,0,3,1
5,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,5,2,0,3,0,1,3,0,-2,7038,-2,0,-2,1
3,0,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,3,8,3,2,1,0,1,-2,2,0,8537,1,0,3,6
42,1,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,-2,8,4,4,1,0,1,0,1,-2,0,0,3658,-2,0,-2,3
2,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,-2,5,1,0,1,0,1,0,1,-2,0,-2,24166,-2,0,-2,3
2,1,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,0,3,4,6,2,2,1,0,1,1,0,0,24698,-2,1,-2,6
5,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,4,1,3,0,1,0,2,-2,3,-2,5876,2,0,-2,1
3,1,3288.1525885558585,1.0463215258855585,2085.6294277929155,2.7302452316076296,13.155313351498638,1499.8228882833787,1997.6566757493188,1985.5286103542235,-2,9,4,2,5,0,2,-2,1,-2,1,-2,11579,1,0,3,4
41,1,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,-2,4,3,2,5,0,2,1,2,-2,1,-2,4641,1,0,3,3
3,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,3,7,2,2,1,0,3,1,2,1,12658,1,1,1,7
3,0,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,4,5,2,0,1,0,1,-2,2,1,11797,1,0,1,1
5,1,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,1,7,4,3,2,0,1,0,1,-2,2,0,10928,1,0,3,3
2,0,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,-2,2,3,2,5,0,3,1,2,-2,0,-2,4150,-2,0,-2,1
41,1,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,4,8,2,1,1,0,1,-2,2,0,28797,1,0,3,1
3,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,1,2,3,2,2,2,1,0,1,-2,3,-2,4647,2,0,-2,3
41,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,-2,5,2,1,1,0,2,0,1,1,1,-2,28058,1,1,3,3
1,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,-2,10,4,2,5,0,2,0,1,-2,2,0,5649,1,0,1,4
3,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,4,2,2,1,0,1,-2,2,1,13559,1,1,3,3
5,0,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,4,2,2,1,1,0,1,-2,1,0,14598,1,0,3,1
41,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,1,5,4,5,2,1,1,0,1,1,1,-2,14943,1,1,3,1
42,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,3,3,2,2,1,0,1,-2,1,-2,7089,1,0,3,3
42,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,4,5,2,0,1,0,1,-2,0,-2,3977,-2,0,-2,3
3,1,1644.843648208469,1.0407166123778502,3423.630293159609,2.519543973941368,11.62214983713355,1529.5325732899023,2080.6514657980456,1978.4967426710098,0,6,4,5,2,2,1,0,2,-2,2,1,19055,1,0,3,1
1,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,3,2,2,0,2,0,1,-2,3,-2,1790,2,0,-2,7
2,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,-2,5,4,4,5,0,2,0,2,-2,2,1,13374,1,0,1,3
5,0,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,1,3,2,3,2,1,2,0,1,-2,3,0,8501,2,0,-2,4
5,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,-2,5,4,0,5,2,2,1,2,-2,1,-2,9630,1,0,3,1
5,1,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,4,1,2,1,1,0,1,2,1,-2,11481,1,0,3,1
2,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,-2,2,4,4,5,1,2,1,4,-2,3,-2,7852,1,0,3,6
5,1,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,4,6,2,2,1,0,1,-2,2,0,5160,1,0,1,1
3,1,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,4,5,4,0,2,0,4,-2,0,0,15459,-2,0,-2,1
5,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,5,2,1,1,0,1,1,1,-2,10802,1,0,3,3
41,1,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,3,6,2,1,2,0,1,1,0,1,3386,-2,0,-2,2
5,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,5,2,2,1,0,2,-2,2,0,18196,1,0,1,1
3,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,-2,1,4,1,5,0,2,1,6,-2,3,-2,7770,2,0,-2,3
41,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,1,1,2,0,1,0,1,1,0,-2,15351,-2,0,-2,2
3,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,1,10,4,4,2,2,1,0,1,-2,2,1,13161,1,0,3,2
41,0,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,1,5,2,1,1,0,1,-2,3,-2,3260,2,0,-2,3
2,0,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,1,5,2,1,2,0,2,1,2,0,29395,1,0,2,1
41,0,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,-2,2,3,3,5,0,2,1,2,-2,0,-2,3437,-2,0,-2,1
5,1,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,0,8,3,1,2,0,1,0,1,1,0,-2,31247,-2,1,-2,6
5,1,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,1,1,2,0,2,0,1,-2,3,-2,11247,2,0,-2,2
3,1,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,3,4,4,1,2,0,2,1,2,1,16164,1,1,1,1
3,1,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,1,4,3,2,2,2,1,0,1,1,1,-2,7060,1,0,3,1
3,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,0,1,4,6,2,2,1,0,1,2,0,1,10156,-2,0,-2,2
3,1,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,0,8,3,3,2,1,2,1,1,-2,3,-2,5780,2,0,-2,7
1,1,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,0,3,4,2,2,0,2,0,1,-2,0,-2,10805,-2,0,-2,2
5,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,1,5,4,4,2,1,1,0,1,-2,1,-2,10013,1,1,3,1
41,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,1,5,4,1,2,0,1,0,1,1,3,-2,11162,2,1,-2,3
3,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,0,1,4,2,2,2,1,0,1,-2,0,-2,12528,-2,0,-2,3
2,1,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,1,3,3,3,2,1,1,0,1,1,1,-2,4750,1,0,2,3
41,0,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,0,8,4,5,2,2,1,0,1,-2,0,1,5203,-2,0,-2,2
3,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,4,7,2,2,2,0,1,-2,2,1,18944,1,0,2,4
3,1,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,4,3,2,2,1,0,1,-2,2,0,30143,1,0,3,1
2,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,-2,10,3,5,5,0,2,0,1,-2,3,-2,1719,2,0,-2,4
5,1,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,0,3,3,6,2,0,1,0,1,-2,0,-2,2163,-2,0,-2,2
41,0,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,-2,7,4,3,5,1,2,0,1,-2,1,-2,9381,1,0,3,1
3,1,3288.1525885558585,1.0463215258855585,2085.6294277929155,2.7302452316076296,13.155313351498638,1499.8228882833787,1997.6566757493188,1985.5286103542235,0,9,4,3,2,0,1,0,7,-2,2,1,13127,1,0,3,2
1,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,1,5,4,6,2,2,1,0,1,1,1,-2,20510,1,1,3,3
1,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,4,5,3,2,1,0,1,1,2,1,6994,1,0,1,4
5,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,4,3,3,0,2,0,1,1,1,-2,5433,1,0,3,1
42,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,-2,5,4,2,5,0,2,1,2,-2,1,-2,4601,1,0,3,1
41,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,1,2,3,3,3,2,1,0,1,-2,3,-2,8572,2,0,-2,2
41,0,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,1,7,3,2,2,0,1,0,1,-2,1,-2,11196,1,0,3,3
5,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,3,1,4,0,1,1,1,-2,0,-2,1959,-2,0,-2,1
2,1,1644.843648208469,1.0407166123778502,3423.630293159609,2.519543973941368,11.62214983713355,1529.5325732899023,2080.6514657980456,1978.4967426710098,1,6,4,6,2,2,1,0,1,1,2,0,11100,1,1,3,1
2,1,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,0,8,3,5,2,1,1,0,1,-2,2,0,8075,1,0,1,2
2,0,1644.843648208469,1.0407166123778502,3423.630293159609,2.519543973941368,11.62214983713355,1529.5325732899023,2080.6514657980456,1978.4967426710098,1,6,4,2,2,2,1,0,2,-2,2,1,21857,1,0,2,3
41,0,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,-2,8,3,5,5,2,2,0,1,-2,1,-2,3319,1,0,2,3
2,0,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,-2,7,4,5,5,1,2,0,2,-2,1,-2,6398,1,0,3,2
41,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,0,1,4,2,2,0,1,0,1,1,0,-2,7345,-2,0,-2,3
3,1,3288.1525885558585,1.0463215258855585,2085.6294277929155,2.7302452316076296,13.155313351498638,1499.8228882833787,1997.6566757493188,1985.5286103542235,0,9,4,5,2,1,1,0,1,2,1,-2,13648,1,0,3,4
2,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,5,2,1,1,0,1,1,2,0,11963,1,0,3,4
42,1,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,0,8,4,2,2,0,1,0,1,1,0,-2,6253,-2,0,-2,3
5,0,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,-2,2,4,7,5,2,2,1,4,-2,2,0,2818,1,0,1,1
42,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,3,2,2,2,1,0,1,-2,2,1,20742,1,1,2,3
3,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,4,1,4,0,2,1,1,-2,3,1,3255,2,0,-2,1
2,1,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,0,8,4,3,2,0,1,0,1,3,0,-2,17506,-2,0,-2,3
41,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,4,2,2,2,1,0,1,1,2,1,17821,1,1,2,3
5,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,1,10,4,3,3,2,1,0,1,3,0,0,5606,-2,0,-2,2
42,1,469.2494669509595,1.0309168443496801,6484.846481876332,2.576759061833689,14.210021321961621,1314.2889125799575,2378.993603411514,1957.1897654584222,1,1,3,2,2,2,1,0,1,-2,3,1,11823,2,0,-2,3
1,1,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,0,5,4,3,2,0,1,0,1,-2,2,1,14770,1,0,3,7
5,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,-2,10,4,6,5,0,2,0,4,2,0,-2,1977,-2,0,-2,2
2,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,1,5,4,2,2,1,1,0,1,-2,3,-2,13008,2,0,-2,3
41,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,-2,10,3,2,5,0,2,0,1,3,1,-2,6742,1,0,1,4
3,1,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,4,5,3,2,1,0,1,-2,2,1,15502,1,0,1,3
3,0,562.5539130434782,1.0095652173913043,6468.218260869565,2.6104347826086958,12.53304347826087,1128.5634782608695,2483.191304347826,1963.4452173913044,0,3,3,5,2,2,1,0,1,1,2,0,13974,1,0,1,2
42,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,4,6,2,2,1,0,4,-2,0,0,4787,-2,0,-2,4
5,0,2385.8089937666964,1.0267141585040072,2380.3619768477292,2.6068566340160286,12.453250222617987,1741.7475512021372,2125.2359750667856,1980.0894924309885,1,5,2,1,2,1,2,0,2,1,0,-2,18577,-2,0,-2,1
2,0,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,0,7,3,5,2,2,1,0,2,-2,2,1,27406,1,0,2,1
3,0,850.0968694624926,1.0395747194329592,6161.639692852924,2.5002953337271117,12.93325457767277,1124.7714116952156,2589.627288836385,1970.367395156527,0,4,3,2,2,2,1,0,1,-2,1,-2,10317,1,0,2,2
1,0,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,-2,10,4,3,5,1,2,0,6,2,0,-2,4950,-2,0,-2,2
5,0,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,-2,2,4,3,1,1,1,0,1,1,1,-2,14137,1,0,3,3
2,1,736.1920180722891,1.0135542168674698,5476.890813253012,2.73644578313253,13.600150602409638,1316.7402108433735,2175.8486445783133,1958.1265060240964,0,2,4,4,3,2,1,0,1,-2,2,0,12734,1,0,1,1
5,1,1138.521718146718,1.031853281853282,2543.8692084942086,2.85472972972973,13.832528957528957,1082.398166023166,1802.8199806949806,1970.7755791505792,0,10,1,3,2,0,1,0,2,1,3,0,11426,2,0,-2,4
5,1,538.3573033707866,1.049438202247191,6316.21797752809,2.710112359550562,13.692134831460674,876.0202247191012,2390.829213483146,1978.1640449438203,0,8,3,2,4,0,2,0,1,1,0,-2,10611,-2,0,-2,3
3,0,2784.213821138211,1.0552845528455284,2047.6349593495936,2.7626016260162602,12.213821138211381,1720.320325203252,1873.419512195122,1977.0894308943089,1,7,1,3,2,1,3,0,2,1,1,-2,18038,1,0,3,3
